,Area ID,Cluster,Crime Code,Premise Code,Reporting District,Sex,Time Occurred,Victim Age,latitude,longitude
1148,1.0,0.0,354.0,502.0,192.0,1.0,600.0,56.0,34.0401,-118.266885128
1149,1.0,0.0,330.0,108.0,132.0,1.0,930.0,31.0,34.0547,-118.25071401
1150,1.0,0.0,310.0,503.0,171.0,1.0,1010.0,37.4787594475,34.0454,-118.265793826
1151,1.0,0.0,624.0,102.0,153.0,1.0,1310.0,28.0,34.0445,-118.252499778
1152,1.0,0.0,624.0,102.0,153.0,1.0,1310.0,26.0,34.0445,-118.252499778
1153,1.0,0.0,310.0,203.0,138.0,1.0,1420.0,62.0,34.0493,-118.242082799
1154,1.0,0.0,761.0,203.0,166.0,1.0,1320.0,26.0,34.0407,-118.247043265
1155,1.0,0.0,210.0,124.0,153.0,1.0,1230.0,55.0,34.0481,-118.250912429
1156,1.0,0.0,624.0,102.0,192.0,1.0,230.0,53.0,34.0391,-118.265992244
1157,1.0,0.0,341.0,201.0,152.0,1.0,240.0,32.0,34.0474,-118.253293452
1158,1.0,0.0,331.0,101.0,176.0,1.0,630.0,25.0,34.0395,-118.252896615
1159,1.0,0.0,480.0,102.0,185.0,1.0,30.0,49.0,34.0405,-118.256864987
1160,1.0,0.0,341.0,108.0,185.0,1.0,1000.0,40.0,34.043,-118.257261825
1161,1.0,0.0,440.0,504.0,166.0,1.0,230.0,51.0,34.0428,-118.2463488
1162,1.0,0.0,230.0,102.0,192.0,1.0,1230.0,28.0,34.0396,-118.267182756
1163,13.0,0.0,946.0,102.0,1303.0,1.0,245.0,37.4787594475,34.0336,-118.246150381
1164,1.0,0.0,910.0,229.0,153.0,1.0,920.0,45.0,34.0481,-118.250912429
1165,1.0,0.0,310.0,502.0,153.0,1.0,1040.0,27.0,34.0449,-118.252995824
1166,1.0,0.0,624.0,102.0,166.0,1.0,907.0,56.0,34.0423,-118.245455916
1167,1.0,0.0,930.0,102.0,142.0,1.0,-1.13686837722e-13,22.0,34.0537,-118.252499778
1168,1.0,0.0,624.0,105.0,142.0,1.0,801.0,48.0,34.0537,-118.252499778
1169,1.0,0.0,624.0,122.0,135.0,1.0,610.0,21.0,34.0488,-118.248531405
1170,1.0,0.0,341.0,203.0,195.0,1.0,730.0,32.0,34.0326,-118.259047592
1171,1.0,0.0,946.0,101.0,157.0,1.0,1245.0,63.0,34.0412,-118.243868567
1172,1.0,0.0,310.0,203.0,111.0,1.0,1400.0,80.0,34.0646,-118.237519171
1173,1.0,0.0,888.0,504.0,101.0,1.0,800.0,34.0,34.0721,-118.248134568
1174,1.0,0.0,420.0,108.0,142.0,1.0,140.0,39.0,34.0509,-118.251706103
1175,1.0,0.0,330.0,108.0,164.0,1.0,1200.0,32.0,34.046,-118.251110847
1176,1.0,0.0,649.0,203.0,128.0,1.0,130.0,22.0,34.0477,-118.239602567
1177,1.0,0.0,440.0,405.0,195.0,1.0,15.0,47.0,34.0331,-118.260039686
1178,1.0,0.0,440.0,203.0,133.0,1.0,515.0,31.0,34.0524,-118.246944056
1179,1.0,0.0,745.0,101.0,111.0,1.0,900.0,12.0,34.0635,-118.246051172
1180,1.0,0.0,624.0,102.0,119.0,1.0,1345.0,39.0,34.0589,-118.232657915
1181,1.0,0.0,745.0,122.0,192.0,1.0,1330.0,21.0,34.0402,-118.268472477
1182,1.0,0.0,745.0,122.0,192.0,1.0,1330.0,36.0,34.0402,-118.268472477
1183,1.0,0.0,341.0,504.0,157.0,1.0,930.0,52.0,34.0442,-118.244166195
1184,1.0,0.0,310.0,502.0,159.0,1.0,1130.0,24.0,34.0346,-118.232657915
1185,1.0,0.0,210.0,102.0,195.0,1.0,1100.0,31.0,34.0357,-118.25944443
1186,1.0,0.0,310.0,502.0,156.0,1.0,1400.0,52.0,34.0446,-118.245257498
1187,1.0,0.0,888.0,203.0,111.0,1.0,725.0,37.4787594475,34.0607,-118.240793078
1188,1.0,0.0,442.0,404.0,162.0,1.0,545.0,30.0,34.048,-118.257857081
1189,1.0,0.0,210.0,102.0,111.0,1.0,1230.0,24.0,34.0586,-118.24049545
1190,1.0,0.0,480.0,502.0,182.0,1.0,400.0,37.0,34.0462,-118.262916756
1191,1.0,0.0,440.0,726.0,155.0,1.0,1130.0,37.4787594475,34.0446,-118.24922587
1192,1.0,0.0,624.0,102.0,153.0,1.0,450.0,49.0,34.0452,-118.25359108
1193,1.0,0.0,624.0,102.0,158.0,1.0,1320.0,18.0,34.0426,-118.241487544
1194,1.0,0.0,624.0,102.0,147.0,1.0,30.0,18.0,34.0446,-118.245257498
1195,1.0,0.0,930.0,203.0,111.0,1.0,400.0,51.0,34.0644,-118.239007311
1196,1.0,0.0,310.0,203.0,139.0,1.0,1430.0,47.0,34.0472,-118.232955542
1197,1.0,0.0,745.0,102.0,111.0,1.0,800.0,49.0,34.0565,-118.241388334
1198,1.0,0.0,330.0,101.0,101.0,1.0,1552.0,58.0,34.0752,-118.251309266
1199,1.0,0.0,210.0,102.0,156.0,1.0,830.0,55.0,34.0446,-118.245257498
1200,1.0,0.0,740.0,102.0,118.0,1.0,440.0,37.4787594475,34.0613,-118.235534985
1201,1.0,0.0,210.0,502.0,111.0,1.0,1130.0,25.0,34.0599,-118.242876474
1202,1.0,0.0,624.0,710.0,156.0,1.0,1330.0,52.0,34.0449,-118.246051172
1203,1.0,0.0,624.0,101.0,155.0,1.0,1500.0,30.0,34.0446,-118.24922587
1204,1.0,0.0,354.0,502.0,111.0,1.0,801.0,62.0,34.0637,-118.244265404
1205,1.0,0.0,331.0,123.0,181.0,1.0,1140.0,26.0,34.0423,-118.26668671
1206,1.0,0.0,420.0,101.0,101.0,1.0,1555.0,22.0,34.0663,-118.244364614
1207,1.0,0.0,341.0,203.0,138.0,1.0,145.0,56.0,34.0467,-118.241388334
1208,1.0,0.0,440.0,252.0,128.0,1.0,815.0,21.0,34.0492,-118.239404148
1209,1.0,0.0,331.0,103.0,195.0,1.0,700.0,57.0,34.0341,-118.259246011
1210,1.0,0.0,653.0,203.0,192.0,1.0,400.0,34.0,34.0389,-118.264404895
1211,1.0,0.0,230.0,102.0,153.0,1.0,930.0,52.0,34.0488,-118.252003731
1212,1.0,0.0,330.0,108.0,182.0,1.0,1200.0,33.0,34.0395,-118.265694616
1213,1.0,0.0,440.0,404.0,161.0,1.0,1208.0,37.4787594475,34.0494,-118.260039686
1214,1.0,0.0,946.0,726.0,155.0,1.0,230.0,37.4787594475,34.0446,-118.24922587
1215,1.0,0.0,354.0,710.0,156.0,1.0,900.0,53.0,34.0442,-118.244166195
1216,1.0,0.0,888.0,118.0,111.0,1.0,1430.0,48.0,34.0612,-118.24198359
1217,1.0,0.0,440.0,725.0,176.0,1.0,1500.0,54.0,34.0419,-118.248729824
1218,1.0,0.0,946.0,102.0,157.0,1.0,315.0,56.0,34.043,-118.242281218
1219,1.0,0.0,624.0,122.0,123.0,1.0,540.0,71.0,34.053,-118.244662242
1220,1.0,0.0,624.0,102.0,166.0,1.0,730.0,52.0,34.0423,-118.245455916
1221,1.0,0.0,310.0,502.0,164.0,1.0,300.0,49.0,34.046,-118.251110847
1222,1.0,0.0,354.0,502.0,154.0,1.0,215.0,42.0,34.0474,-118.249821126
1223,1.0,0.0,437.0,102.0,154.0,1.0,1430.0,37.4787594475,34.0464,-118.248233777
1224,1.0,0.0,946.0,102.0,164.0,1.0,1435.0,60.0,34.3767,-118.524333301
1225,1.0,0.0,210.0,124.0,182.0,1.0,1320.0,49.0,34.0407,-118.26807564
1226,1.0,0.0,670.0,203.0,161.0,1.0,900.0,24.0,34.0494,-118.260039686
1227,1.0,0.0,210.0,102.0,111.0,1.0,1055.0,18.0,34.0563,-118.23771759
1228,1.0,0.0,745.0,203.0,144.0,1.0,1130.0,46.0,34.0467,-118.248729824
1229,1.0,0.0,230.0,102.0,139.0,1.0,20.0,24.0,34.0455,-118.238213636
1230,1.0,0.0,624.0,101.0,111.0,1.0,400.0,51.0,34.0628,-118.239800985
1231,1.0,0.0,626.0,504.0,164.0,1.0,630.0,45.0,34.046,-118.251110847
1232,1.0,0.0,420.0,101.0,182.0,1.0,705.0,40.0,34.0408,-118.264504105
1233,1.0,0.0,210.0,102.0,166.0,1.0,715.0,44.0,34.0446,-118.245257498
1234,1.0,0.0,210.0,102.0,155.0,1.0,945.0,36.0,34.0449,-118.246051172
1235,1.0,0.0,330.0,108.0,152.0,1.0,945.0,48.0,34.0474,-118.253293452
1236,1.0,0.0,626.0,102.0,156.0,1.0,315.0,29.0,34.0446,-118.245257498
1237,1.0,0.0,440.0,503.0,153.0,1.0,1000.0,48.0,34.0474,-118.249821126
1238,1.0,0.0,745.0,210.0,162.0,1.0,1230.0,24.0,34.0487,-118.258948383
1239,1.0,0.0,624.0,102.0,158.0,1.0,1015.0,37.4787594475,34.0364,-118.240892288
1240,1.0,0.0,330.0,108.0,111.0,1.0,1030.0,37.4787594475,34.0627,-118.246547219
1241,1.0,0.0,946.0,102.0,166.0,1.0,1555.0,37.4787594475,34.0423,-118.245455916
1242,1.0,0.0,901.0,502.0,134.0,1.0,1440.0,46.0,34.051,-118.248233777
1243,1.0,0.0,437.0,726.0,155.0,1.0,1530.0,37.4787594475,34.0446,-118.24922587
1244,1.0,0.0,442.0,403.0,162.0,1.0,350.0,37.4787594475,34.0473,-118.256765778
1245,1.0,0.0,745.0,122.0,156.0,1.0,630.0,68.0,34.0449,-118.246051172
1246,1.0,0.0,740.0,108.0,111.0,1.0,645.0,53.0,34.0607,-118.240793078
1247,1.0,0.0,745.0,122.0,138.0,1.0,500.0,44.0,34.048,-118.244066986
1248,1.0,0.0,761.0,203.0,163.0,1.0,340.0,29.0,34.0452,-118.25359108
1249,1.0,0.0,946.0,710.0,153.0,1.0,1045.0,34.0,34.046,-118.251110847
1250,1.0,0.0,440.0,402.0,162.0,1.0,530.0,24.0,34.0451,-118.260535732
1251,1.0,0.0,230.0,502.0,153.0,1.0,1125.0,63.0,34.046,-118.251110847
1252,1.0,0.0,624.0,207.0,128.0,1.0,1540.0,25.0,34.0492,-118.239404148
1253,1.0,0.0,341.0,203.0,192.0,1.0,100.0,37.4787594475,34.0355,-118.271448757
1254,1.0,0.0,230.0,710.0,166.0,1.0,35.0,46.0,34.0428,-118.2463488
1255,1.0,0.0,930.0,108.0,163.0,1.0,930.0,55.0,34.0445,-118.252499778
1256,1.0,0.0,437.0,108.0,176.0,1.0,900.0,35.0,34.0394,-118.249821126
1257,1.0,0.0,437.0,108.0,176.0,1.0,900.0,35.0,34.0394,-118.249821126
1258,1.0,0.0,745.0,108.0,176.0,1.0,850.0,31.0,34.0394,-118.249821126
1259,1.0,0.0,440.0,203.0,123.0,1.0,340.0,70.0,34.054,-118.243769358
1260,1.0,0.0,354.0,502.0,192.0,1.0,801.0,24.0,34.0395,-118.265694616
1261,1.0,0.0,624.0,102.0,158.0,1.0,245.0,46.0,34.043,-118.242281218
1262,1.0,0.0,330.0,108.0,159.0,1.0,230.0,39.0,34.0436,-118.235733403
1263,1.0,0.0,310.0,502.0,156.0,1.0,100.0,34.0,34.0446,-118.245257498
1264,1.0,0.0,626.0,735.0,182.0,1.0,945.0,58.0,34.0423,-118.26668671
1265,1.0,0.0,761.0,101.0,111.0,1.0,1225.0,24.0,34.0553,-118.239404148
1266,1.0,0.0,624.0,108.0,127.0,1.0,1015.0,12.0,34.0515,-118.242678055
1267,1.0,0.0,480.0,102.0,176.0,1.0,300.0,60.0,34.0433,-118.250614801
1268,1.0,0.0,745.0,108.0,138.0,1.0,700.0,20.0,34.0493,-118.242082799
1269,1.0,0.0,761.0,108.0,138.0,1.0,700.0,36.0,34.0493,-118.242082799
1270,1.0,0.0,210.0,102.0,192.0,1.0,1100.0,70.0,34.0327,-118.268373268
1271,1.0,0.0,480.0,102.0,138.0,1.0,100.0,22.0,34.0458,-118.243273311
1272,1.0,0.0,350.0,102.0,182.0,1.0,1210.0,37.0,34.0401,-118.266885128
1273,1.0,0.0,745.0,123.0,162.0,1.0,1030.0,25.0,34.0487,-118.258948383
1274,1.0,0.0,624.0,710.0,166.0,1.0,1215.0,51.0,34.0423,-118.245455916
1275,1.0,0.0,330.0,101.0,195.0,1.0,1030.0,27.0,34.0312,-118.261627035
1276,1.0,0.0,627.0,101.0,176.0,1.0,635.0,37.4787594475,34.0454,-118.246844847
1277,1.0,0.0,627.0,502.0,145.0,1.0,400.0,17.0,34.0482,-118.247440102
1278,1.0,0.0,210.0,239.0,195.0,1.0,830.0,37.4787594475,34.0306,-118.263611221
1279,1.0,0.0,624.0,730.0,111.0,1.0,1200.0,37.4787594475,34.0612,-118.24198359
1280,1.0,0.0,440.0,502.0,152.0,1.0,1000.0,37.4787594475,34.0488,-118.255476057
1281,1.0,0.0,437.0,102.0,154.0,1.0,1515.0,12.0,34.0461,-118.24783694
1282,1.0,0.0,480.0,123.0,185.0,1.0,100.0,47.0,34.0423,-118.256269732
1283,1.0,0.0,745.0,122.0,166.0,1.0,745.0,54.0,34.0419,-118.248729824
1284,1.0,0.0,624.0,101.0,156.0,1.0,530.0,54.0,34.0446,-118.245257498
1285,1.0,0.0,230.0,102.0,146.0,1.0,830.0,37.0,34.0454,-118.246844847
1286,1.0,0.0,210.0,101.0,157.0,1.0,300.0,37.0,34.0407,-118.247043265
1287,1.0,0.0,946.0,101.0,154.0,1.0,1430.0,37.4787594475,34.0455,-118.245455916
1288,1.0,0.0,480.0,101.0,101.0,1.0,530.0,32.0,34.0652,-118.249424289
1289,1.0,0.0,623.0,101.0,181.0,1.0,1450.0,42.0,34.0437,-118.265297779
1290,1.0,0.0,624.0,741.0,181.0,1.0,1400.0,39.0,34.0437,-118.265297779
1291,1.0,0.0,740.0,753.0,127.0,1.0,400.0,37.4787594475,34.0515,-118.242678055
1292,1.0,0.0,330.0,108.0,111.0,1.0,430.0,40.0,34.0595,-118.237122334
1293,1.0,0.0,930.0,203.0,163.0,1.0,900.0,39.0,34.0438,-118.254880801
1294,1.0,0.0,330.0,101.0,138.0,1.0,1100.0,40.0,34.0455,-118.238412055
1295,1.0,0.0,624.0,406.0,185.0,1.0,700.0,39.0,34.0396,-118.255972104
1296,1.0,0.0,230.0,102.0,142.0,1.0,100.0,53.0,34.053,-118.25498001
1297,1.0,0.0,740.0,203.0,185.0,1.0,950.0,30.0,34.0416,-118.258551546
1298,1.0,0.0,440.0,405.0,174.0,1.0,950.0,50.0,34.0419,-118.252499778
1299,1.0,0.0,330.0,101.0,155.0,1.0,1335.0,32.0,34.0454,-118.246844847
1300,1.0,0.0,930.0,101.0,157.0,1.0,830.0,64.0,34.0423,-118.245455916
1301,1.0,0.0,668.0,203.0,158.0,1.0,100.0,45.0,34.0394,-118.240793078
1302,1.0,0.0,626.0,101.0,122.0,1.0,540.0,42.0,34.0544,-118.246844847
1303,1.0,0.0,624.0,203.0,163.0,1.0,945.0,43.0,34.0445,-118.255972104
1304,1.0,0.0,745.0,122.0,181.0,1.0,800.0,27.0,34.0437,-118.265297779
1305,1.0,0.0,440.0,102.0,111.0,1.0,400.0,23.0,34.0578,-118.237419962
1306,1.0,0.0,210.0,503.0,156.0,1.0,1130.0,54.0,34.0442,-118.244166195
1307,1.0,0.0,350.0,102.0,138.0,1.0,45.0,68.0,34.048,-118.244066986
1308,1.0,0.0,888.0,404.0,162.0,1.0,730.0,12.0,34.048,-118.257857081
1309,1.0,0.0,745.0,122.0,165.0,1.0,600.0,59.0,34.0439,-118.248134568
1310,1.0,0.0,230.0,102.0,174.0,1.0,1100.0,31.0,34.0433,-118.250614801
1311,1.0,0.0,220.0,102.0,185.0,1.0,1420.0,28.0,34.0416,-118.258551546
1312,1.0,0.0,230.0,102.0,127.0,1.0,1140.0,48.0,34.0538,-118.238213636
1313,1.0,0.0,440.0,404.0,162.0,1.0,1200.0,20.0,34.048,-118.257857081
1314,1.0,0.0,930.0,726.0,124.0,1.0,730.0,37.4787594475,34.0532,-118.242777265
1315,1.0,0.0,930.0,726.0,124.0,1.0,730.0,37.4787594475,34.0532,-118.242777265
1316,1.0,0.0,930.0,726.0,124.0,1.0,730.0,37.4787594475,34.0532,-118.242777265
1317,1.0,0.0,664.0,101.0,142.0,1.0,1405.0,28.0,34.0489,-118.25210294
1318,1.0,0.0,433.0,101.0,174.0,1.0,1000.0,37.4787594475,34.0407,-118.254285545
1319,1.0,0.0,951.0,210.0,152.0,1.0,640.0,25.0,34.0495,-118.253095033
1320,1.0,0.0,210.0,102.0,153.0,1.0,801.0,38.0,34.0467,-118.25220215
1321,1.0,0.0,440.0,404.0,162.0,1.0,800.0,30.0,34.048,-118.257857081
1322,1.0,0.0,440.0,403.0,162.0,1.0,1200.0,23.0,34.0473,-118.256765778
1323,1.0,0.0,210.0,405.0,185.0,1.0,1000.0,64.0,34.0363,-118.257460243
1324,1.0,0.0,888.0,503.0,171.0,1.0,1320.0,28.0,34.0454,-118.265793826
1325,1.0,0.0,440.0,503.0,152.0,1.0,830.0,34.0,34.0516,-118.256269732
1326,1.0,0.0,420.0,108.0,181.0,1.0,945.0,41.0,34.041,-118.268770105
1327,1.0,0.0,740.0,203.0,174.0,1.0,1545.0,42.0,34.0439,-118.251606894
1328,1.0,0.0,440.0,735.0,164.0,1.0,940.0,37.4787594475,34.046,-118.251110847
1329,1.0,0.0,230.0,102.0,157.0,1.0,30.0,58.0,34.0408,-118.243074893
1330,1.0,0.0,440.0,504.0,166.0,1.0,830.0,54.0,34.0423,-118.245455916
1331,1.0,0.0,440.0,210.0,142.0,1.0,445.0,38.0,34.0516,-118.256269732
1332,1.0,0.0,624.0,102.0,148.0,1.0,430.0,75.0,34.0426,-118.241487544
1333,1.0,0.0,350.0,102.0,157.0,1.0,845.0,26.0,34.0412,-118.243868567
1334,1.0,0.0,624.0,502.0,101.0,1.0,830.0,49.0,34.0683,-118.245257498
1335,1.0,0.0,623.0,726.0,155.0,1.0,847.0,29.0,34.0446,-118.24922587
1336,1.0,0.0,210.0,403.0,152.0,1.0,1130.0,22.0,34.0481,-118.254384755
1337,1.0,0.0,420.0,101.0,135.0,1.0,200.0,68.0,34.0478,-118.246448009
1338,1.0,0.0,745.0,122.0,101.0,1.0,240.0,47.0,34.0673,-118.240396241
1339,1.0,0.0,624.0,109.0,142.0,1.0,1005.0,41.0,34.0503,-118.250813219
1340,1.0,0.0,330.0,101.0,101.0,1.0,1030.0,25.0,34.0663,-118.244364614
1341,1.0,0.0,440.0,504.0,166.0,1.0,700.0,37.0,34.0423,-118.245455916
1342,1.0,0.0,480.0,123.0,161.0,1.0,1130.0,50.0,34.0479,-118.261329407
1343,1.0,0.0,520.0,108.0,162.0,1.0,840.0,60.0,34.0473,-118.256765778
1344,1.0,0.0,762.0,738.0,152.0,1.0,540.0,28.0,34.0502,-118.254186336
1345,1.0,0.0,624.0,502.0,162.0,1.0,850.0,42.0,34.0452,-118.257063406
1346,1.0,0.0,440.0,404.0,161.0,1.0,1210.0,28.0,34.0494,-118.260039686
1347,1.0,0.0,624.0,102.0,153.0,1.0,1000.0,46.0,34.046,-118.251110847
1348,1.0,0.0,930.0,123.0,171.0,1.0,300.0,33.0,34.0468,-118.264206477
1349,1.0,0.0,510.0,108.0,152.0,1.0,610.0,33.0,34.048,-118.257857081
1350,1.0,0.0,440.0,101.0,195.0,1.0,801.0,12.0,34.0312,-118.261627035
1351,1.0,0.0,440.0,203.0,156.0,1.0,500.0,53.0,34.0446,-118.245257498
1352,1.0,0.0,624.0,101.0,176.0,1.0,850.0,24.0,34.0433,-118.250614801
1353,1.0,0.0,888.0,203.0,195.0,1.0,1130.0,25.0,34.0312,-118.261627035
1354,1.0,0.0,745.0,203.0,195.0,1.0,1130.0,25.0,34.0312,-118.261627035
1355,1.0,0.0,745.0,402.0,138.0,1.0,148.0,37.4787594475,34.0455,-118.238412055
1356,1.0,0.0,480.0,102.0,157.0,1.0,1530.0,24.0,34.0442,-118.244166195
1357,1.0,0.0,930.0,502.0,153.0,1.0,1100.0,33.0,34.046,-118.251110847
1358,1.0,0.0,230.0,102.0,156.0,1.0,730.0,52.0,34.0442,-118.244166195
1359,1.0,0.0,310.0,502.0,111.0,1.0,1400.0,76.0,34.0632,-118.241090706
1360,1.0,0.0,666.0,210.0,154.0,1.0,900.0,49.0,34.0467,-118.248729824
1361,1.0,0.0,230.0,101.0,111.0,1.0,900.0,34.0,34.0635,-118.241884381
1362,1.0,0.0,210.0,102.0,164.0,1.0,1035.0,27.0,34.0439,-118.251606894
1363,1.0,0.0,442.0,404.0,161.0,1.0,400.0,37.4787594475,34.0494,-118.260039686
1364,1.0,0.0,886.0,203.0,143.0,1.0,1510.0,37.4787594475,34.0503,-118.250614801
1365,1.0,0.0,624.0,102.0,182.0,1.0,915.0,48.0,34.0423,-118.26668671
1366,1.0,0.0,624.0,503.0,162.0,1.0,1013.0,25.0,34.0473,-118.260238104
1367,1.0,0.0,946.0,725.0,124.0,1.0,830.0,37.4787594475,34.0532,-118.242777265
1368,1.0,0.0,420.0,102.0,166.0,1.0,1415.0,46.0,34.0412,-118.247638521
1369,1.0,0.0,624.0,102.0,119.0,1.0,1315.0,25.0,34.0563,-118.23771759
1370,1.0,0.0,745.0,103.0,154.0,1.0,1320.0,26.0,34.0467,-118.248729824
1371,1.0,0.0,330.0,108.0,162.0,1.0,1100.0,53.0,34.0473,-118.260238104
1372,1.0,0.0,664.0,108.0,182.0,1.0,1000.0,21.0,34.0423,-118.26668671
1373,1.0,0.0,440.0,102.0,166.0,1.0,1430.0,36.0,34.0423,-118.245455916
1374,1.0,0.0,624.0,101.0,159.0,1.0,300.0,37.0,34.0383,-118.230872147
1375,1.0,0.0,624.0,101.0,118.0,1.0,125.0,28.0,34.0713,-118.229483216
1376,1.0,0.0,310.0,502.0,138.0,1.0,300.0,64.0,34.0477,-118.239602567
1377,1.0,0.0,440.0,738.0,152.0,1.0,630.0,12.0,34.0502,-118.254186336
1378,1.0,0.0,437.0,101.0,185.0,1.0,800.0,36.0,34.0383,-118.254186336
1379,1.0,0.0,480.0,102.0,145.0,1.0,925.0,24.0,34.0476,-118.247936149
1380,1.0,0.0,946.0,101.0,192.0,1.0,1025.0,26.0,34.0353,-118.269861408
1381,1.0,0.0,210.0,101.0,138.0,1.0,1355.0,44.0,34.0493,-118.242082799
1382,1.0,0.0,341.0,108.0,176.0,1.0,1000.0,36.0,34.0419,-118.248729824
1383,1.0,0.0,330.0,108.0,185.0,1.0,1000.0,35.0,34.0401,-118.253491871
1384,1.0,0.0,210.0,102.0,185.0,1.0,930.0,31.0,34.0383,-118.254186336
1385,1.0,0.0,310.0,502.0,111.0,1.0,1130.0,36.0,34.0617,-118.247142475
1386,1.0,0.0,624.0,210.0,153.0,1.0,500.0,50.0,34.0467,-118.25220215
1387,1.0,0.0,623.0,101.0,185.0,1.0,1545.0,37.4787594475,34.0416,-118.258551546
1388,1.0,0.0,624.0,102.0,134.0,1.0,940.0,28.0,34.0517,-118.249325079
1389,1.0,0.0,930.0,102.0,156.0,1.0,1345.0,32.0,34.0442,-118.244166195
1390,1.0,0.0,930.0,504.0,166.0,1.0,1435.0,44.0,34.0423,-118.245455916
1391,1.0,0.0,330.0,108.0,185.0,1.0,1300.0,44.0,34.043,-118.257261825
1392,1.0,0.0,341.0,605.0,111.0,1.0,500.0,41.0,34.0623,-118.238610473
1393,1.0,0.0,420.0,101.0,185.0,1.0,-1.13686837722e-13,62.0,34.0383,-118.254186336
1394,1.0,0.0,440.0,725.0,122.0,1.0,815.0,23.0,34.0557,-118.249027452
1395,1.0,0.0,330.0,101.0,164.0,1.0,801.0,24.0,34.0433,-118.250614801
1396,1.0,0.0,440.0,503.0,164.0,1.0,200.0,22.0,34.0453,-118.250118754
1397,1.0,0.0,420.0,112.0,118.0,1.0,910.0,37.0,34.0668,-118.23047531
1398,1.0,0.0,624.0,502.0,156.0,1.0,730.0,38.0,34.0449,-118.246051172
1399,1.0,0.0,624.0,101.0,166.0,1.0,1310.0,53.0,34.0423,-118.245455916
1400,1.0,0.0,649.0,203.0,159.0,1.0,1500.0,69.0,34.0414,-118.238511264
1401,1.0,0.0,330.0,108.0,112.0,1.0,600.0,36.0,34.0573,-118.245753544
1402,1.0,0.0,354.0,502.0,111.0,1.0,1200.0,27.0,34.0617,-118.247142475
1403,1.0,0.0,624.0,102.0,138.0,1.0,945.0,38.0,34.0449,-118.241785172
1404,1.0,0.0,220.0,102.0,163.0,1.0,1045.0,27.0,34.0445,-118.252499778
1405,1.0,0.0,886.0,101.0,155.0,1.0,1125.0,37.4787594475,34.0454,-118.246844847
1406,1.0,0.0,740.0,102.0,182.0,1.0,1420.0,29.0,34.0189,-118.487129808
1407,1.0,0.0,330.0,101.0,145.0,1.0,1000.0,41.0,34.0467,-118.247241684
1408,1.0,0.0,230.0,102.0,147.0,1.0,1115.0,41.0,34.0442,-118.244166195
1409,1.0,0.0,626.0,102.0,156.0,1.0,1250.0,44.0,34.0446,-118.245257498
1410,1.0,0.0,624.0,101.0,134.0,1.0,1530.0,70.0,34.051,-118.248233777
1411,1.0,0.0,440.0,102.0,154.0,1.0,500.0,62.0,34.0467,-118.248729824
1412,1.0,0.0,230.0,102.0,157.0,1.0,240.0,27.0,34.0417,-118.244563032
1413,1.0,0.0,330.0,108.0,111.0,1.0,900.0,28.0,34.0627,-118.246547219
1414,1.0,0.0,440.0,404.0,161.0,1.0,600.0,24.0,34.0494,-118.260039686
1415,1.0,0.0,210.0,102.0,158.0,1.0,825.0,47.0,34.0394,-118.240793078
1416,1.0,0.0,745.0,122.0,195.0,1.0,900.0,26.0,34.0317,-118.264206477
1417,1.0,0.0,624.0,210.0,165.0,1.0,715.0,56.0,34.0435,-118.247340893
1418,1.0,0.0,210.0,108.0,185.0,1.0,1040.0,23.0,34.0395,-118.252896615
1419,1.0,0.0,740.0,725.0,129.0,1.0,801.0,37.4787594475,34.0506,-118.237122334
1420,1.0,0.0,440.0,203.0,182.0,1.0,330.0,33.0,34.043,-118.257261825
1421,1.0,0.0,480.0,101.0,139.0,1.0,930.0,19.0,34.0472,-118.236427868
1422,1.0,0.0,330.0,101.0,192.0,1.0,840.0,20.0,34.0391,-118.265992244
1423,1.0,0.0,440.0,248.0,152.0,1.0,1045.0,26.0,34.0481,-118.254384755
1424,1.0,0.0,440.0,103.0,157.0,1.0,215.0,53.0,34.0412,-118.243868567
1425,1.0,0.0,330.0,101.0,176.0,1.0,930.0,26.0,34.0433,-118.250614801
1426,1.0,0.0,210.0,101.0,148.0,1.0,230.0,35.0,34.0454,-118.242479637
1427,1.0,0.0,350.0,203.0,152.0,1.0,315.0,57.0,34.0516,-118.256269732
1428,1.0,0.0,330.0,101.0,142.0,1.0,840.0,37.4787594475,34.0509,-118.251706103
1429,1.0,0.0,624.0,101.0,181.0,1.0,400.0,21.0,34.0437,-118.265297779
1430,1.0,0.0,350.0,102.0,153.0,1.0,940.0,50.0,34.0481,-118.250912429
1431,1.0,0.0,210.0,101.0,155.0,1.0,1430.0,52.0,34.0435,-118.247340893
1432,1.0,0.0,624.0,102.0,185.0,1.0,1400.0,55.0,34.0416,-118.255178429
1433,1.0,0.0,354.0,203.0,132.0,1.0,1100.0,42.0,34.0545,-118.250118754
1434,1.0,0.0,230.0,504.0,166.0,1.0,515.0,56.0,34.0423,-118.245455916
1435,1.0,0.0,230.0,203.0,176.0,1.0,330.0,48.0,34.0408,-118.251309266
1436,1.0,0.0,761.0,203.0,157.0,1.0,100.0,53.0,34.0435,-118.242975683
1437,1.0,0.0,440.0,102.0,157.0,1.0,530.0,55.0,34.0417,-118.244563032
1438,1.0,0.0,230.0,102.0,156.0,1.0,940.0,53.0,34.0423,-118.245455916
1439,1.0,0.0,624.0,102.0,156.0,1.0,1110.0,28.0,34.0446,-118.245257498
